step,node_ids,num_nodes
6863,"[0, 69, 70, 77, 19, 91, 97, 98, 99, 46, 50]",11
6864,"[0, 97, 98, 99, 74, 83, 53, 29]",8
6865,"[0, 74, 13, 23, 29, 32, 97, 98, 99, 37, 42, 57]",12
6866,"[0, 97, 98, 99, 74, 77, 91]",7
6867,"[0, 74, 13, 18, 23, 91, 29, 32, 97, 98, 99, 37, 42]",13
6868,"[0, 97, 98, 99, 74, 77, 91]",7
6869,"[0, 97, 98, 99, 74, 77, 83, 91]",8
6870,"[0, 11, 13, 77, 83, 97, 98, 99, 37, 42]",10
6871,"[0, 74, 13, 23, 87, 29, 32, 97, 98, 99, 37, 42]",12
6872,"[0, 70, 77, 16, 20, 26, 91, 97, 98, 99]",10
6873,"[0, 74, 23, 29, 93, 32, 97, 98, 35, 99, 37, 46]",12
6874,"[0, 97, 98, 99, 77, 83, 52, 91]",8
6875,"[0, 97, 98, 99, 74, 77, 91]",7
6876,"[0, 97, 98, 99, 74, 77, 91]",7
6877,"[0, 97, 98, 99, 74, 23]",6
6878,"[0, 97, 98, 99, 74, 77, 91]",7
6879,"[0, 97, 98, 99, 74, 77, 91]",7
6880,"[0, 32, 98, 34, 97, 99, 8, 20]",8
6881,"[0, 97, 98, 99, 74, 77, 91]",7
6882,"[0, 97, 98, 99, 74, 77, 91]",7
6883,"[0, 69, 70, 77, 16, 20, 26, 91, 97, 98, 99, 50]",12
6884,"[0, 69, 70, 74, 77, 91, 97, 98, 99, 50]",10
6885,"[0, 97, 98, 99, 77, 46, 50, 19, 91]",9
6886,"[0, 32, 97, 98, 99, 37, 74, 23, 29]",9
6887,"[0, 74, 13, 83, 29, 97, 98, 99, 44, 53]",10
6888,"[0, 97, 98, 99, 74, 77, 91]",7
6889,"[0, 97, 98, 99, 74, 77, 91]",7
6890,"[0, 64, 74, 77, 13, 83, 91, 97, 98, 99, 42]",11
6891,"[0, 74, 23, 91, 29, 32, 97, 98, 99, 37, 53]",11
6892,"[0, 97, 98, 99, 74, 77, 91]",7
6893,"[0, 97, 98, 99, 74, 77, 91]",7
6894,"[0, 97, 98, 99, 74, 77, 91]",7
6895,"[0, 69, 70, 77, 19, 91, 97, 98, 99, 46, 50]",11
6896,"[0, 97, 98, 99, 69, 70, 74, 77]",8
6897,"[0, 69, 70, 77, 19, 91, 29, 97, 98, 99, 46]",11
6898,"[0, 74, 13, 87, 23, 29, 32, 97, 98, 99, 37, 42]",12
6899,"[0, 69, 70, 77, 19, 97, 98, 99, 46, 49, 50]",11
6900,"[0, 32, 97, 98, 99, 37, 74, 23, 29]",9
6901,"[0, 97, 98, 99, 74, 77, 83, 91]",8
6902,"[0, 74, 13, 23, 87, 29, 32, 97, 98, 99, 37, 42, 57]",13
6903,"[0, 74, 13, 23, 29, 32, 97, 98, 99, 37, 42, 57]",12
6904,"[0, 74, 13, 23, 87, 29, 32, 97, 98, 99, 37, 42]",12
6905,"[0, 97, 98, 99, 74, 77, 91]",7
6906,"[0, 74, 13, 23, 29, 32, 97, 98, 99, 37, 42]",11
6907,"[0, 97, 98, 99, 74, 77, 91]",7
6908,"[0, 97, 98, 99, 74, 77, 91]",7
6909,"[0, 97, 98, 99, 69, 70, 77, 91, 29]",9
6910,"[0, 69, 70, 77, 19, 91, 29, 97, 98, 99, 46]",11
6911,"[0, 74, 23, 93, 29, 97, 98, 35, 99, 46]",10
6912,"[0, 97, 98, 99, 20]",5
6913,"[0, 97, 98, 99, 74, 77, 91]",7
6914,"[0, 97, 98, 99, 77, 52, 91]",7
6915,"[0, 74, 13, 23, 29, 32, 97, 98, 99, 37, 42]",11
6916,"[0, 97, 98, 99, 74]",5
6917,"[0, 70, 77, 16, 20, 26, 91, 97, 98, 99]",10
6918,"[0, 74, 23, 91, 29, 32, 97, 98, 99, 37, 53]",11
6919,"[0, 69, 70, 77, 19, 91, 97, 98, 99, 46, 50]",11
6920,"[0, 32, 98, 97, 99, 37, 74, 23, 29]",9
6921,"[0, 69, 70, 77, 19, 91, 97, 98, 99, 46, 50]",11
6922,"[0, 97, 98, 99, 77, 46, 50, 19, 91]",9
6923,"[0, 11, 13, 83, 91, 97, 98, 99, 37, 42]",10
6924,"[0, 97, 98, 99, 74, 77, 83, 91]",8
6925,"[0, 32, 98, 99, 97, 8, 20]",7
6926,"[0, 74, 13, 23, 87, 29, 32, 97, 98, 99, 37, 42]",12
6927,"[0, 69, 70, 77, 19, 91, 97, 98, 99, 46, 50]",11
6928,"[0, 97, 98, 99, 74, 77, 91]",7
6929,"[0, 97, 98, 99, 74, 77, 91]",7
6930,"[0, 70, 77, 16, 20, 26, 91, 97, 98, 99]",10
6931,"[0, 32, 98, 97, 99, 37, 74, 23, 29]",9
6932,"[0, 70, 74, 23, 29, 93, 97, 98, 35, 99, 46]",11
6933,"[0, 69, 70, 77, 19, 91, 97, 98, 99, 46, 50]",11
6934,"[0, 97, 98, 99, 74, 77, 91]",7
6935,"[0, 11, 13, 83, 91, 97, 98, 99, 37, 42]",10
6936,"[0, 74, 13, 23, 87, 29, 32, 97, 98, 99, 37, 42]",12
6937,"[0, 74, 13, 14, 83, 29, 94, 97, 98, 99, 44, 53]",12
6938,"[0, 97, 98, 99, 74, 83, 53, 29]",8
6939,"[0, 97, 98, 99, 74, 77, 91]",7
6940,"[0, 74, 13, 23, 87, 29, 32, 97, 98, 99, 37, 42]",12
6941,"[0, 97, 98, 99, 74, 77, 91]",7
6942,"[0, 97, 98, 99, 74, 20, 23]",7
6943,"[0, 74, 23, 91, 29, 32, 97, 98, 99, 37]",10
6944,"[0, 97, 98, 99, 74, 77, 91]",7
6945,"[0, 69, 70, 74, 77, 91, 97, 98, 99, 50]",10
6946,"[0, 69, 70, 77, 19, 91, 97, 98, 99, 46, 50]",11
6947,"[0, 97, 98, 99, 74, 77, 91]",7
6948,"[0, 69, 70, 77, 19, 91, 97, 98, 99, 46, 50]",11
6949,"[0, 97, 98, 99, 74, 77, 91]",7
6950,"[0, 69, 70, 10, 77, 16, 19, 26, 91, 29, 97, 98, 99, 46, 50]",15
6951,"[0, 97, 98, 99, 74, 77, 91]",7
6952,"[0, 97, 98, 99, 74, 77, 91]",7
6953,"[0, 69, 70, 77, 16, 19, 26, 91, 97, 98, 99, 46, 50]",13
6954,"[0, 97, 98, 99, 74, 77, 91]",7
6955,"[0, 97, 98, 99, 74, 77, 91]",7
6956,"[0, 97, 98, 99, 74, 77, 91]",7
6957,"[0, 74, 13, 18, 91, 29, 97, 98, 99, 42]",10
6958,"[0, 97, 98, 99, 74, 77, 20, 91]",8
6959,"[0, 69, 70, 77, 16, 19, 26, 91, 97, 98, 99, 46, 50]",13
6960,"[0, 97, 98, 99, 69, 70, 77, 20, 91]",9
6961,"[0, 74, 13, 23, 29, 32, 97, 98, 99, 37, 42]",11
6962,"[0, 97, 98, 99, 74, 77, 91]",7
6963,"[0, 74, 83, 23, 29, 32, 97, 98, 99, 37, 53]",11
6964,"[0, 69, 70, 74, 77, 91, 97, 98, 99, 50]",10
6965,"[0, 69, 70, 10, 77, 19, 91, 29, 97, 98, 99, 46, 49]",13
6966,"[0, 69, 70, 77, 16, 19, 26, 29, 97, 98, 99, 46, 49, 50]",14
6967,"[0, 69, 70, 77, 16, 20, 26, 91, 97, 98, 99, 50]",12
6968,"[0, 32, 97, 98, 99, 37, 74, 23, 29]",9
6969,"[0, 97, 98, 99, 74, 77, 91]",7
6970,"[0, 11, 77, 13, 83, 97, 98, 99, 37, 42]",10
6971,"[0, 97, 98, 99, 74, 77, 91]",7
6972,"[0, 74, 13, 23, 87, 29, 32, 97, 98, 99, 37, 42]",12
6973,"[0, 97, 98, 99, 74, 83, 53, 29]",8
6974,"[0, 69, 70, 77, 19, 91, 97, 98, 99, 46, 50]",11
6975,"[0, 74, 13, 87, 23, 29, 32, 97, 98, 99, 37, 42, 57]",13
6976,"[0, 74, 23, 91, 29, 32, 97, 98, 99, 37]",10
6977,"[0, 97, 98, 99, 74, 77, 91]",7
6978,"[0, 97, 98, 99, 37, 74, 91, 29]",8
6979,"[0, 74, 13, 23, 29, 32, 97, 98, 99, 37, 42, 57]",12
6980,"[0, 74, 13, 83, 29, 97, 98, 99, 44, 53]",10
6981,"[0, 69, 70, 77, 16, 20, 26, 91, 97, 98, 99, 50]",12
6982,"[0, 97, 98, 99, 74, 77, 91]",7
6983,"[0, 97, 98, 99, 74, 77, 91]",7
6984,"[0, 97, 98, 99, 69, 70, 74, 77]",8
6985,"[0, 69, 70, 77, 19, 91, 97, 98, 99, 46, 50]",11
6986,"[0, 97, 98, 99, 74, 77, 91]",7
6987,"[0, 74, 23, 91, 29, 32, 97, 98, 99, 37, 53]",11
6988,"[0, 74, 13, 23, 29, 32, 97, 98, 99, 37, 42, 57]",12
6989,"[0, 69, 70, 10, 77, 29, 97, 98, 99, 50, 52]",11
6990,"[0, 11, 13, 77, 83, 97, 98, 99, 37, 42]",10
6991,"[0, 70, 10, 16, 26, 97, 98, 99, 52, 57]",10
6992,"[0, 97, 98, 99, 69, 70, 74, 77, 91]",9
6993,"[0, 97, 98, 99, 74, 77, 91]",7
6994,"[0, 32, 97, 98, 99, 37, 74, 23, 29]",9
6995,"[0, 69, 70, 10, 77, 19, 29, 97, 98, 99, 46, 49, 50]",13
6996,"[0, 97, 98, 99, 74, 77, 91]",7
6997,"[0, 74, 13, 23, 87, 91, 29, 32, 97, 98, 99, 37, 42, 57]",14
6998,"[0, 97, 98, 99, 77, 83, 52, 91]",8
6999,"[0, 69, 70, 10, 77, 19, 91, 29, 97, 98, 99, 46]",12
7000,"[0, 74, 77, 83, 91, 29, 97, 98, 99, 37, 43, 44]",12
7001,"[0, 74, 13, 23, 29, 32, 97, 98, 99, 37, 42]",11
7002,"[0, 74, 13, 83, 29, 97, 98, 99, 44, 53]",10
7003,"[0, 97, 98, 99, 74, 77, 91]",7
7004,"[0, 97, 98, 99, 74, 77, 91]",7
7005,"[0, 97, 98, 99, 74, 77, 91]",7
7006,"[0, 97, 98, 99, 74, 77, 91]",7
7007,"[0, 74, 13, 23, 87, 29, 32, 97, 98, 99, 37, 42]",12
7008,"[0, 69, 70, 77, 16, 20, 26, 91, 97, 98, 99, 50]",12
7009,"[0, 32, 98, 97, 99, 37, 74, 23, 29]",9
7010,"[0, 69, 70, 77, 19, 91, 97, 98, 99, 46, 50]",11
7011,"[0, 97, 98, 99, 69, 70, 74, 77, 91]",9
7012,"[0, 70, 77, 16, 20, 26, 91, 97, 98, 99]",10
7013,"[0, 97, 98, 99, 74, 23]",6
7014,"[0, 97, 98, 99, 74, 44, 77, 23, 29]",9
7015,"[0, 69, 70, 77, 19, 91, 97, 98, 99, 46, 50]",11
7016,"[0, 97, 98, 99, 69, 70, 74, 77]",8
7017,"[0, 69, 70, 77, 16, 20, 26, 91, 97, 98, 99, 50]",12
7018,"[0, 97, 98, 99, 74, 77, 91]",7
7019,"[0, 97, 98, 99, 74]",5
7020,"[0, 74, 13, 87, 23, 29, 32, 97, 98, 99, 37, 42, 57]",13
7021,"[0, 97, 98, 99, 74, 77, 91]",7
7022,"[0, 74, 13, 23, 29, 32, 97, 98, 99, 37, 42, 57]",12
7023,"[0, 70, 77, 16, 20, 26, 91, 97, 98, 99]",10
7024,"[0, 97, 98, 99, 74, 77, 91]",7
7025,"[0, 97, 98, 99, 74, 77, 91]",7
7026,"[0, 70, 74, 13, 23, 29, 97, 98, 99, 42]",10
7027,"[0, 97, 98, 99, 74, 77, 91]",7
7028,"[0, 97, 98, 99, 74, 77, 91]",7
7029,"[0, 97, 98, 99, 74, 77, 83, 91]",8
7030,"[0, 97, 98, 99, 70, 10, 16, 52, 26]",9
7031,"[0, 70, 74, 23, 93, 29, 97, 98, 35, 99, 46, 57]",12
7032,"[0, 97, 98, 99, 74, 20, 23]",7
7033,"[0, 69, 70, 77, 16, 19, 26, 91, 97, 98, 99, 46, 50]",13
7034,"[0, 97, 98, 99, 74, 23, 29]",7
7035,"[0, 64, 74, 77, 13, 83, 91, 97, 98, 99, 42]",11
7036,"[0, 97, 98, 99, 77, 83, 52, 91]",8
7037,"[0, 97, 98, 99, 74, 77, 91]",7
7038,"[0, 74, 77, 83, 23, 91, 29, 97, 98, 99, 53]",11
7039,"[0, 97, 98, 99, 74, 77, 91]",7
7040,"[0, 97, 98, 99, 74, 77, 91]",7
7041,"[0, 70, 77, 16, 20, 26, 91, 97, 98, 99]",10
7042,"[0, 97, 98, 99, 37, 74, 83, 53, 29]",9
7043,"[0, 32, 97, 98, 99, 37, 74, 23, 29]",9
7044,"[0, 97, 98, 99, 77, 52, 91]",7
7045,"[0, 70, 77, 16, 20, 26, 91, 97, 98, 99, 50]",11
7046,"[0, 69, 70, 77, 16, 20, 26, 91, 97, 98, 99, 50]",12
7047,"[0, 70, 77, 16, 20, 26, 91, 97, 98, 99, 50]",11
7048,"[0, 32, 97, 98, 99, 37, 74, 23, 29]",9
7049,"[0, 74, 13, 23, 91, 29, 32, 97, 98, 99, 37, 42]",12
7050,"[0, 97, 98, 99, 74, 77, 91]",7
7051,"[0, 74, 77, 83, 91, 29, 97, 98, 99, 37, 43, 44]",12
7052,"[0, 97, 98, 99, 74, 77, 91]",7
7053,"[0, 74, 13, 23, 87, 29, 32, 97, 98, 99, 37, 42, 57]",13
7054,"[0, 69, 70, 77, 16, 20, 26, 91, 97, 98, 99, 50]",12
7055,"[0, 69, 70, 10, 77, 19, 91, 29, 97, 98, 99, 46]",12
7056,"[0, 69, 70, 77, 16, 19, 26, 91, 97, 98, 99, 46, 50]",13
7057,"[0, 32, 97, 98, 99, 37, 74, 23, 29]",9
7058,"[0, 97, 98, 99, 69, 70, 74, 77]",8
7059,"[0, 70, 74, 23, 29, 93, 97, 98, 35, 99, 46]",11
7060,"[0, 32, 97, 98, 99, 37, 74, 23, 29]",9
7061,"[0, 97, 98, 99, 74, 77, 91]",7
7062,"[0, 32, 98, 97, 99, 8, 20]",7
7063,"[0, 69, 70, 77, 16, 19, 26, 91, 97, 98, 99, 46, 50]",13
7064,"[0, 69, 70, 10, 77, 91, 29, 97, 98, 99]",10
7065,"[0, 74, 13, 23, 29, 32, 97, 98, 99, 37, 42]",11
7066,"[0, 97, 98, 99, 77, 52, 91]",7
7067,"[0, 97, 98, 99, 74, 77, 91]",7
7068,"[0, 70, 10, 16, 26, 97, 98, 99, 52, 57]",10
7069,"[0, 97, 98, 99, 74, 77, 91]",7
7070,"[0, 69, 70, 77, 16, 19, 26, 91, 97, 98, 99, 46, 50]",13
7071,"[0, 97, 98, 99, 37, 74, 23, 91, 29]",9
7072,"[0, 97, 98, 99, 42, 13, 77, 83]",8
7073,"[0, 74, 23, 29, 93, 97, 98, 35, 99, 46]",10
7074,"[0, 97, 98, 99, 74, 20, 23]",7
7075,"[0, 97, 98, 99, 74, 77, 91]",7
7076,"[0, 32, 97, 98, 99, 37, 74, 23, 29]",9
7077,"[0, 74, 13, 23, 87, 29, 32, 97, 98, 99, 37, 42]",12
7078,"[0, 97, 98, 99, 74, 77, 83, 91]",8
7079,"[0, 97, 98, 99, 69, 70, 74, 77, 91]",9
7080,"[0, 74, 13, 87, 23, 29, 32, 97, 98, 99, 37, 42, 57]",13
7081,"[0, 97, 98, 99, 74, 77, 83, 91]",8
7082,"[0, 97, 98, 99, 74, 83, 53, 23, 29]",9
7083,"[0, 74, 13, 87, 23, 29, 32, 97, 98, 99, 37, 42]",12
7084,"[0, 74, 13, 83, 29, 97, 98, 99, 44, 53]",10
7085,"[0, 97, 98, 99, 74, 77, 91]",7
7086,"[0, 69, 70, 77, 16, 20, 26, 91, 97, 98, 99, 50]",12
7087,"[0, 97, 98, 99, 74, 77, 91]",7
7088,"[0, 74, 13, 23, 91, 29, 32, 97, 98, 99, 37, 42]",12
7089,"[0, 74, 13, 14, 83, 29, 94, 97, 98, 99, 44, 53]",12
7090,"[0, 97, 98, 99, 74, 77, 91]",7
7091,"[0, 97, 98, 99, 77, 83, 52, 91]",8
7092,"[0, 97, 98, 99, 74, 77, 91]",7
7093,"[0, 74, 13, 23, 29, 32, 97, 98, 99, 37, 42]",11
7094,"[0, 70, 77, 16, 20, 26, 91, 97, 98, 99]",10
7095,"[0, 97, 98, 99, 74, 77, 91]",7
7096,"[0, 74, 13, 23, 87, 29, 32, 97, 98, 99, 37, 42, 57]",13
7097,"[0, 97, 98, 99, 74, 77, 91]",7
7098,"[0, 97, 98, 99, 74, 77, 91]",7
7099,"[0, 97, 98, 99, 74, 77, 91]",7
7100,"[0, 70, 77, 16, 20, 26, 91, 97, 98, 99]",10
7101,"[0, 74, 13, 23, 29, 32, 97, 98, 99, 37, 42]",11
7102,"[0, 69, 70, 77, 16, 19, 26, 29, 97, 98, 99, 46, 49, 50]",14
7103,"[0, 70, 77, 16, 19, 26, 91, 97, 98, 99, 46, 50]",12
7104,"[0, 97, 98, 99, 74, 77, 91]",7
7105,"[0, 97, 98, 99, 74, 23, 29]",7
7106,"[0, 74, 13, 87, 23, 29, 32, 97, 98, 99, 37, 42]",12
7107,"[0, 97, 98, 99, 74, 77, 20, 91]",8
7108,"[0, 97, 98, 99, 42, 74, 13, 91, 29]",9
7109,"[0, 69, 70, 77, 16, 20, 26, 91, 97, 98, 99, 50]",12
7110,"[0, 69, 70, 77, 16, 20, 26, 91, 97, 98, 99, 50]",12
7111,"[0, 97, 98, 99, 74, 77, 91]",7
7112,"[0, 11, 13, 83, 91, 97, 98, 99, 37, 42]",10
7113,"[0, 69, 70, 77, 16, 19, 26, 91, 97, 98, 99, 46, 50]",13
7114,"[0, 69, 70, 77, 19, 91, 97, 98, 99, 46, 50]",11
7115,"[0, 74, 23, 91, 29, 32, 97, 98, 99, 37]",10
7116,"[0, 69, 70, 10, 77, 19, 91, 29, 97, 98, 99, 46]",12
7117,"[0, 69, 70, 77, 19, 91, 29, 97, 98, 99, 46]",11
7118,"[0, 32, 97, 98, 99, 37, 74, 23, 29]",9
7119,"[0, 97, 98, 99, 74, 77, 91]",7
7120,"[0, 69, 70, 77, 16, 19, 26, 91, 97, 98, 99, 46, 50]",13
7121,"[0, 97, 98, 99, 74, 77, 91]",7
7122,"[0, 74, 23, 91, 29, 32, 97, 98, 99, 37, 53]",11
7123,"[0, 70, 77, 16, 20, 26, 91, 97, 98, 99, 50]",11
7124,"[0, 97, 98, 99, 74, 77, 91]",7
7125,"[0, 74, 13, 87, 23, 29, 32, 97, 98, 99, 37, 42]",12
7126,"[0, 69, 70, 77, 16, 19, 26, 91, 97, 98, 99, 46, 50]",13
7127,"[0, 97, 98, 99, 74, 77, 91]",7
7128,"[0, 70, 77, 16, 20, 26, 91, 97, 98, 99]",10
7129,"[0, 74, 77, 83, 23, 91, 29, 97, 98, 99, 53]",11
7130,"[0, 74, 23, 91, 29, 32, 97, 98, 99, 37]",10
7131,"[0, 11, 77, 13, 83, 97, 98, 99, 37, 42]",10
7132,"[0, 74, 23, 91, 29, 32, 97, 98, 99, 37, 53]",11
7133,"[0, 74, 13, 87, 23, 29, 32, 97, 98, 99, 37, 42, 57]",13
7134,"[0, 97, 98, 99, 74, 77, 91]",7
7135,"[0, 97, 98, 99, 74, 77, 91]",7
7136,"[0, 11, 13, 77, 83, 97, 98, 99, 37, 42]",10
7137,"[0, 74, 13, 23, 29, 32, 97, 98, 99, 37, 42, 57]",12
7138,"[0, 74, 13, 87, 23, 91, 29, 32, 97, 98, 99, 37, 42, 57]",14
7139,"[0, 97, 98, 99, 74]",5
7140,"[0, 69, 70, 10, 77, 16, 19, 26, 91, 97, 98, 99, 46, 50]",14
7141,"[0, 97, 98, 99, 74, 44, 77, 23, 29]",9
7142,"[0, 97, 98, 99, 69, 70, 74, 77]",8
7143,"[0, 97, 98, 99, 74, 77, 91]",7
7144,"[0, 97, 98, 99, 77, 83, 52, 91]",8
7145,"[0, 32, 98, 97, 99, 37, 74, 23, 29]",9
7146,"[0, 97, 98, 99, 74, 77, 91]",7
7147,"[0, 97, 98, 99, 20]",5
7148,"[0, 97, 98, 99, 74, 77, 91]",7
7149,"[0, 69, 70, 77, 16, 19, 26, 91, 97, 98, 99, 46, 50]",13
7150,"[0, 32, 97, 98, 99, 37, 74, 23, 29]",9
7151,"[0, 97, 98, 99, 74, 83, 53, 29]",8
7152,"[0, 97, 98, 99, 74, 77, 91]",7
7153,"[0, 97, 98, 99, 74, 77, 91]",7
7154,"[0, 97, 98, 99, 69, 70, 77, 20, 91]",9
7155,"[0, 69, 70, 77, 16, 19, 26, 91, 97, 98, 99, 46, 50]",13
7156,"[0, 97, 98, 99, 69, 70, 74, 77, 91]",9
7157,"[0, 97, 98, 99, 74, 77, 91]",7
7158,"[0, 97, 98, 99, 74, 23]",6
7159,"[0, 97, 98, 99, 74, 77, 91]",7
7160,"[0, 32, 97, 98, 99, 37, 74, 23, 29]",9
7161,"[0, 69, 70, 77, 16, 19, 26, 91, 97, 98, 99, 46, 50]",13
7162,"[0, 69, 70, 77, 16, 20, 26, 91, 97, 98, 99, 50]",12
7163,"[0, 69, 70, 10, 77, 19, 29, 97, 98, 99, 46, 49, 50]",13
7164,"[0, 70, 74, 13, 23, 29, 97, 98, 99, 42]",10
7165,"[0, 70, 10, 16, 26, 97, 98, 99, 52, 57]",10
7166,"[0, 69, 70, 10, 77, 29, 97, 98, 99, 50, 52]",11
7167,"[0, 70, 74, 23, 29, 93, 97, 98, 35, 99, 46, 57]",12
7168,"[0, 64, 74, 13, 77, 83, 91, 97, 98, 99, 42]",11
7169,"[0, 69, 70, 77, 19, 91, 97, 98, 99, 46, 50]",11
7170,"[0, 97, 98, 99, 74, 77, 91]",7
7171,"[0, 97, 98, 99, 74, 77, 91]",7
7172,"[0, 97, 98, 99, 74]",5
7173,"[0, 74, 13, 23, 29, 32, 97, 98, 99, 37, 42, 57]",12
7174,"[0, 97, 98, 99, 77, 52, 91]",7
7175,"[0, 97, 98, 99, 74, 77, 91]",7
7176,"[0, 97, 98, 99, 74, 77, 91]",7
7177,"[0, 69, 70, 74, 77, 91, 97, 98, 99, 50]",10
7178,"[0, 97, 98, 99, 74, 77, 91]",7
7179,"[0, 70, 77, 16, 20, 26, 91, 97, 98, 99]",10
7180,"[0, 69, 70, 77, 19, 91, 97, 98, 99, 46, 50]",11
7181,"[0, 74, 13, 23, 29, 32, 97, 98, 99, 37, 42]",11
7182,"[0, 97, 98, 99, 74, 77, 91]",7
7183,"[0, 97, 98, 99, 37, 74, 83, 53, 29]",9
7184,"[0, 97, 98, 99, 74, 77, 91]",7
7185,"[0, 69, 70, 10, 77, 16, 19, 26, 91, 29, 97, 98, 99, 46, 50]",15
7186,"[0, 97, 98, 99, 74, 77, 91]",7
7187,"[0, 97, 98, 99, 74, 77, 91]",7
7188,"[0, 97, 98, 99, 74, 20, 23]",7
7189,"[0, 97, 98, 99, 74, 77, 91]",7
7190,"[0, 70, 77, 16, 20, 26, 91, 97, 98, 99]",10
7191,"[0, 97, 98, 99, 74, 77, 83, 91]",8
7192,"[0, 74, 13, 23, 29, 32, 97, 98, 99, 37, 42, 57]",12
7193,"[0, 74, 13, 23, 87, 29, 32, 97, 98, 99, 37, 42, 57]",13
7194,"[0, 69, 70, 74, 77, 91, 97, 98, 99, 50]",10
7195,"[0, 97, 98, 99, 74, 77, 91]",7
7196,"[0, 74, 83, 23, 29, 32, 97, 98, 99, 37, 53]",11
7197,"[0, 70, 77, 16, 20, 26, 91, 97, 98, 99, 50]",11
7198,"[0, 74, 13, 83, 29, 97, 98, 99, 44, 53]",10
7199,"[0, 97, 98, 99, 74, 77, 91]",7
7200,"[0, 74, 13, 23, 29, 32, 97, 98, 99, 37, 42, 57]",12
7201,"[0, 74, 13, 23, 29, 32, 97, 98, 99, 37, 42]",11
7202,"[0, 69, 70, 10, 77, 91, 29, 97, 98, 99]",10
7203,"[0, 97, 98, 99, 74, 77, 91]",7
7204,"[0, 74, 13, 23, 29, 32, 97, 98, 99, 37, 42]",11
7205,"[0, 69, 70, 10, 77, 16, 19, 26, 91, 29, 97, 98, 99, 46, 50]",15
7206,"[0, 97, 98, 99, 74, 77, 91]",7
7207,"[0, 97, 98, 99, 74, 77, 91]",7
7208,"[0, 97, 98, 99, 74, 77, 91]",7
7209,"[0, 97, 98, 99, 74, 77, 91]",7
7210,"[0, 74, 77, 83, 23, 29, 97, 98, 99, 53]",10
7211,"[0, 69, 70, 10, 77, 29, 97, 98, 99, 50, 52]",11
7212,"[0, 97, 98, 99, 37, 74, 83, 53, 29]",9
7213,"[0, 97, 98, 99, 74, 77, 91]",7
7214,"[0, 97, 98, 99, 74, 23, 29]",7
7215,"[0, 70, 77, 16, 20, 26, 91, 97, 98, 99]",10
7216,"[0, 97, 98, 99, 74, 77, 91]",7
7217,"[0, 70, 77, 16, 20, 26, 91, 97, 98, 99]",10
7218,"[0, 97, 98, 99, 74, 77, 91]",7
7219,"[0, 97, 98, 99, 74, 77, 91]",7
7220,"[0, 97, 98, 99, 74, 77, 91]",7
7221,"[0, 97, 98, 99, 74, 77, 20, 91]",8
7222,"[0, 69, 70, 77, 16, 19, 26, 91, 97, 98, 99, 46, 50]",13
7223,"[0, 97, 98, 99, 74, 77, 91]",7
7224,"[0, 74, 13, 23, 29, 32, 97, 98, 99, 37, 42, 57]",12
7225,"[0, 97, 98, 99, 74, 77, 91]",7
7226,"[0, 97, 98, 99, 77, 83, 52, 91]",8
7227,"[0, 32, 97, 98, 99, 37, 74, 23, 29]",9
7228,"[0, 97, 98, 99, 69, 70, 77, 20]",8
7229,"[0, 32, 98, 34, 99, 97, 8, 20]",8
7230,"[0, 97, 98, 99, 69, 70, 74, 77, 91]",9
7231,"[0, 74, 13, 23, 91, 29, 32, 97, 98, 99, 37, 42]",12
7232,"[0, 69, 70, 77, 16, 19, 26, 91, 97, 98, 99, 46, 50]",13
7233,"[0, 70, 77, 16, 19, 26, 91, 97, 98, 99, 46, 50]",12
7234,"[0, 70, 77, 16, 20, 26, 91, 97, 98, 99]",10
7235,"[0, 97, 98, 99, 74, 77, 91]",7
7236,"[0, 74, 13, 87, 23, 91, 29, 32, 97, 98, 99, 37, 42, 57]",14
7237,"[0, 97, 98, 99, 74, 77, 91]",7
7238,"[0, 97, 98, 99, 74, 77, 91]",7
7239,"[0, 97, 98, 99, 74, 77, 91]",7
7240,"[0, 74, 13, 87, 23, 29, 32, 97, 98, 99, 37, 42]",12
7241,"[0, 32, 98, 97, 99, 37, 74, 23, 29]",9
7242,"[0, 97, 98, 99, 42, 13, 77, 83]",8
7243,"[0, 97, 98, 99, 74, 77, 91]",7
7244,"[0, 70, 74, 13, 23, 29, 97, 98, 99, 42]",10
7245,"[0, 74, 13, 23, 29, 32, 97, 98, 99, 37, 42]",11
7246,"[0, 97, 98, 99, 74, 77, 91]",7
7247,"[0, 69, 70, 74, 77, 91, 97, 98, 99, 50]",10
7248,"[0, 70, 77, 16, 20, 26, 91, 97, 98, 99, 50]",11
7249,"[0, 69, 70, 77, 16, 20, 26, 91, 97, 98, 99, 50]",12
7250,"[0, 74, 13, 23, 87, 29, 32, 97, 98, 99, 37, 42]",12
7251,"[0, 64, 74, 77, 13, 83, 91, 97, 98, 99, 42]",11
7252,"[0, 69, 70, 77, 16, 19, 26, 91, 97, 98, 99, 46, 50]",13
7253,"[0, 32, 97, 98, 99, 37, 74, 23, 29]",9
7254,"[0, 97, 98, 99, 74, 77, 91]",7
7255,"[0, 97, 98, 99, 70, 10, 16, 52, 26]",9
7256,"[0, 32, 97, 98, 99, 37, 74, 23, 29]",9
7257,"[0, 70, 77, 16, 20, 26, 91, 97, 98, 99]",10
7258,"[0, 74, 77, 83, 23, 91, 29, 97, 98, 99, 53]",11
7259,"[0, 97, 98, 99, 74, 44, 77, 23, 29]",9
